"ID","ALT_ID","STATION NAME","STATE","LATITUDE","LONGITUDE","ELEV(FT)","DOMAINS"
"K77S","77S","HOBBY FIELD","OR","43.9308","-123.0067","541","co"
"K7S5","7S5","INDEPENDENCE STATE","OR","44.8672","-123.1982","180","co"
"K8S3","8S3","SANTIAM JUNCTION STA","OR","44.4346","-121.9423","3780","co"
"K8S4","8S4","ENTERPRISE MUNI","OR","45.4248","-117.2648","3957","co"
"K92S","92S","CAPE BLANCO","OR","42.8333","-124.5667","187","co oc"
"K9S3","9S3","LAKESIDE MUNICIPAL","OR","43.5832","-124.1804","20","co"
"K9S9","9S9","LEXINGTON","OR","45.4541","-119.6903","1635","co"
"KAST","AST","ASTORIA      ASOS","OR","46.15","-123.8833","22","co oc"
"KBDN","","BEND MUNI ARPT","OR","44.0946","-121.2002","3461","co"
"KBFO3","","KELSEY BUTTE","OR","43.9011","-117.9871","5187","co"
"KBKE","BKE","BAKER","OR","44.8428","-117.8086","3367","co"
"KBNO","BNO 4BW","BURNS        ASOS","OR","43.5833","-118.95","4170","co"
"KBOK","","BROOKINGS AP","OR","42.0746","-124.2901","459","co oc"
"KC99","C99","CRATER LAKE HQ","OR","42.9","-122.1333","6475","co"
"KCVO","CVO","CORVALLIS (AWOS)","OR","44.5","-123.2833","241","co"
"KCZK","CZK","CASCADE LOCKS","OR","45.6833","-121.8833","151","co"
"KDLS","DLS DLE","THE DALLES","OR","45.6194","-121.1714","235","co"
"KDR9","DR9","DETROIT DAM","OR","44.7167","-122.25","1220","co"
"KEEO3","","KEENEY TWO","OR","44.6661","-118.9219","5120","co"
"KEUG","EUG","EUGENE       ASOS","OR","44.1167","-123.2167","373","co"
"KGCD","","GRANT_CNTY_RGNL_ARPT","OR","44.4042","-118.9625","3697","co"
"KGO9","GO9","GOVERNMENT CAMP","OR","45.3","-121.75","3980","co"
"KHIO","HIO","HILLSBORO/PORTLAND","OR","45.5481","-122.9544","229","co"
"KHR9","HR9","HOOD R EXP STA","OR","45.6833","-121.5167","500","co"
"KHRI","KS22","HERMISTON","OR","45.8258","-119.2611","646","co"
"KJNW","JNW","NEWPORT SAWRS PT","OR","44.5667","-124.066","157","co oc"
"KJSY","","JOSEPH STATE","OR","45.3596","-117.2538","4121","co"
"KLGD","LGD","LA GRANDE  (AWOS)","OR","45.28","-118","2713","co"
"KLKV","LKV","LAKEVIEW  (AWOS)","OR","42.1667","-120.4","4728","co"
"KLMT","LMT","KLAMATH FALLS","OR","42.15","-121.7333","4091","co"
"KM50","M50","BOARDMAN","OR","45.8148","-119.8205","396","co"
"KMEH","MEH","MEACHAM (AMOS)","OR","45.5","-118.4","3726","co"
"KMF9","MF9","MT.FANNY","OR","45.3167","-117.7333","7022","co"
"KMFR","MFR","MEDFORD","OR","42.3667","-122.8667","1329","co"
"KMMV","","MCMINNVILLE","OR","45.1961","-123.1322","160","co"
"KMR9","MR9","MORO","OR","45.4833","-120.7167","1870","co"
"KMRO3","","KLAMATH MARSH","OR","42.9533","-121.5819","4531","co"
"KNNCR","NNCR","COLUMBIA R LS","OR","46.1833","-124.1833","99999","oc"
"KONO","ONO","ONTARIO","OR","44.0167","-117.0167","2190","co"
"KONP","ONP","NEWPORT","OR","44.5833","-124.05","161","co"
"KOTH","OTH","NORTH BEND","OR","43.4167","-124.25","17","co"
"KP88","P88","ROME (RAMOS)","OR","42.8833","-117.65","3812","co"
"KPDT","PDT","PENDLETON    ASOS","OR","45.6833","-118.85","1495","co"
"KPDX","PDX","PORTLAND","OR","45.5958","-122.6092","19","co"
"KPFC","","PACIFIC CITY STATE","OR","45.1994","-123.9619","10","co oc"
"KPQR","","PORTLAND  WFO","OR","45.5606","-122.5369","24","co"
"KR03","R03","ALKALI LAKE STATE","OR","43.0874","-119.9761","4312","co"
"KR33","R33","WAKONDA BEACH STATE","OR","44.3846","-124.0851","41","co"
"KRBG","RBG","ROSEBURG       ASOS","OR","43.2333","-123.3667","525","co"
"KRDM","RDM","REDMOND","OR","44.2667","-121.15","3084","co"
"KREO","","ROME","OR","42.59","-117.87","4049","co"
"KS03","S03","ASHLAND MUNI-SUMNER","OR","42.1903","-122.6606","1889","co"
"KS05","S05","BANDON STATE","OR","43.0865","-124.4079","122","co oc"
"KS12","S12","ALBANY MUNI","OR","44.6378","-123.0594","227","co"
"KS30","S30","LEBANON STATE","OR","44.5311","-122.9297","349","co"
"KS33","S33","MADRAS MUNICIPAL","OR","44.6702","-121.1551","2437","co"
"KS39","","PRINEVILLE","OR","44.287","-120.9038","3251","co"
"KS45","S45","SILETZ BAY STATE","OR","44.8768","-124.0286","69","co oc"
"KS47","","TILLAMOOK","OR","45.42","-123.82","36","co"
"KS49","S49","MILLER MEMORIAL AIRP","OR","43.9638","-117.2593","2249","co"
"KSLE","SLE","SALEM        ASOS","OR","44.9167","-123","201","co"
"KSPB","K1S4","SCAPPOOSE","OR","45.78","-122.84","56","co"
"KSXT","SXT","SEXTON SMT   ASOS","OR","42.6167","-123.3667","3841","co"
"KTMK","","TILLAMOOK_ARPT","OR","45.4182","-123.8144","36","co"
"KTTD","TTD","PORTLAND/TROUTDALE","OR","45.5511","-122.4089","29","co"
"KU33","U33","JOHN DAY","OR","44.4333","-118.95","3063","co"
"KUAO","3S2","AURORA STATE","OR","45.25","-122.77","197","co"
"LAGO3","","LAGRANDE 1","OR","45.5506","-118.0133","3079","co"
"LBFO3","","LAVA BUTTE","OR","43.9252","-121.3431","4650","co"
"LGFO3","","LOG CREEK","OR","45.4967","-121.8952","2800","co"
"LGPO3","","LONG PRAIRIE","OR","42.9533","-124.2233","1093","co"
"LLCI1","","NRAWS 5 (WINDY)","OR","44.5868","-117.7879","6308","co"
"LLEI1","","NRAWS 6 (CORNET)","OR","44.5745","-117.8935","6626","co"
"LLHO3","","NRAWS 17","OR","44.4399","-118.42","6748","co"
"LMCO3","","LITTLE MCCOY CREEK","OR","42.7081","-118.51","5080","co"
"LOFO3","","HIGH POINT","OR","43.9064","-123.3795","1935","co"
"MEFO3","","METOLIUS ARM","OR","44.6276","-121.6148","3440","co"
"MGFO3","","MORGAN MOUNTAIN","OR","44.5013","-117.2982","4200","co"
"MHM54","","MOUNT HOOD MEADOWS","OR","45.332","-121.666","5380","co"
"MITO3","KOR6","MITCHELL","OR","44.5667","-120.1667","2645","co"
"MLFO3","","MERLIN","OR","42.4997","-123.3691","1144","co"
"MLLO3","","MILLER","OR","46.0225","-123.2716","1031","co"
"MMFO3","","MUTTON MOUNTAIN","OR","44.9255","-121.1977","4011","co"
"MMRO3","","MIDDLE MTN","OR","45.5794","-121.5969","2544","co"
"MSFO3","","MOUNT STELLA","OR","42.9361","-122.4347","4700","co"
"MUDO3","","MUD RIDGE","OR","45.254","-121.737","4070","co"
"NBKO3","","NORTH BANK","OR","43.3555","-123.1915","1913","co"
"NPFO3","","NORTH POLE RIDGE","OR","45.0275","-120.5361","3480","co"
"NWPO3","NWPO NOR","NEWPORT","OR","44.6133","-124.0667","36","co oc"
"OD137","","UNITY","OR","44.4408","-118.1932","4003","co"
"OD141","","BROGAN HILL","OR","44.2774","-117.6491","3976","co"
"ODT03","","WILLAMETTE PASS","OR","43.597","-122.033","5080","co"
"ODT13","","TIMBER JUNCTION","OR","45.76","-123.301","779","co"
"ODT49","","WARDS BUTTE / COTTAG","OR","43.752","-123.145","720","co"
"ODT78","","CASCADE LOCKS","OR","45.669","-121.885","209","co"
"OKFO3","","BLACK ROCK","OR","43.5281","-121.8158","4891","co"
"OMFO3","","ONION MOUNTAIN LOOKO","OR","42.4541","-123.6161","4429","co"
"OOFO3","","MOON HILL","OR","42.8592","-118.6788","6100","co"
"OWFO3","","OWYHEE RIDGE","OR","43.5177","-117.2396","4400","co"
"OYFO3","","HOYT CREEK","OR","42.9764","-121.4219","5445","co"
"PAFO3","","PATJENS","OR","45.3219","-120.9291","2170","co"
"PANO3","","PANHANDLE","OR","42.7694","-122.0638","4400","co"
"PARO","","PARKDALE","OR","45.544","-121.617","1480","co"
"PEFO3","","PEBBLE","OR","44.2367","-121.995","3450","co"
"PKFO3","","BUCKEYE","OR","43.0364","-122.6553","2264","co"
"PORO3","","PORT ORFORD","OR","42.739","-124.498","26","co oc"
"PPFO3","","POINT PROM II","OR","45.3547","-117.7044","6607","co"
"PRFO3","","PROVOLT SEED ORCHARD","OR","42.2902","-123.2333","1180","co"
"PTFO3","","COFFEE POT FLAT 2","OR","42.5568","-120.6021","5206","co"
"PVRO3","","PEAVINE RIDGE","OR","45.05","-121.9333","3500","co"
"PWFO3","","POWERS R.S.","OR","42.8781","-124.0394","297","co"
"PYFO3","","POLLYWOG","OR","45.4586","-121.4463","3320","co"
"QPFO3","","QUAIL PRAIRIE LOOKOU","OR","42.2422","-124.0452","3183","co"
"RBFO3","","DEAD INDIAN","OR","42.2997","-122.3264","4900","co"
"RCRO3","","ROCK CREEK","OR","42.5471","-119.6578","5650","co"
"RKHO3","","ROCKHOUSE 1","OR","44.925","-123.4694","1797","co"
"RLFO3","","RIDDLE MTN.","OR","43.1005","-118.4999","6352","co"
"RMFO3","","RED MOUND","OR","42.1233","-124.3002","1753","co"
"RNFO3","","ROUND MOUNTAIN","OR","43.7569","-121.7102","5813","co"
"RTFO3","","RED BUTTE","OR","43.5363","-117.8317","4460","co"
"RVFO3","","ROVER","OR","43.0194","-122.0002","6200","co"
"RXFO3","","RED BOX","OR","45.0275","-121.9211","3250","co"
"SAFO3","","SPARTA BUTTE","OR","44.9153","-117.385","4265","co"
"SBEO3","","SOUTH BEACH","OR","44.625","-124.0433","15","co oc"
"SBFO3","","ILLINOIS VALLEY AIRP","OR","42.1037","-123.685","1389","co"
"SDFO3","","SELDOM CREEK","OR","42.4075","-122.1913","4875","co"
"SFKO3","","SOUTH FORK","OR","45.5953","-123.4836","2257","co"
"SGFO3","","SUGARLOAF","OR","43.6636","-122.6291","4328","co"
"SHFO3","","SAGE HEN","OR","43.5144","-119.2947","4400","co"
"SLFO3","","SLIDE MOUNTAIN","OR","44.4622","-120.2944","5589","co"
"SLKO3","","SUMMER LAKE","OR","42.7219","-120.7527","5085","co"
"SLTO3","","SALT CREEK-PRINEVILL","OR","44.0467","-120.6695","4155","co"
"SMCO3","","SEVEN MILE CREEK","OR","43.21","-124.3175","438","co"
"SMFO3","","SUMMIT","OR","42.1989","-120.2469","6113","co"
"SQFO3","","SQUAW PEAK","OR","42.0697","-123.0116","4964","co"
"SRFO3","","STAR","OR","42.1494","-123.0622","1676","co"
"STFO3","","STRAWBERRY","OR","42.1892","-120.8472","5590","co"
"SVFO3","","SILVER BUTTE","OR","42.8588","-123.3784","3973","co"
"SYNO3","","JORDAN","OR","44.7176","-122.6922","742","co"
"TARO3","","NRAWS 4 (TANNER)","OR","45.6125","-121.9431","1600","co"
"TCFO3","","TROUT CREEK","OR","44.1111","-122.5772","2268","co"
"TIM70","","TIMBERLINE","OR","45.345","-121.712","6990","co"
"TMFO3","","TIMOTHY","OR","43.2428","-121.353","6099","co"
"TMKO3","","TILLAMOOK","OR","45.4572","-123.8025","11","co"
"TMRO3","","TUMALO RIDGE","OR","44.0494","-121.4002","3945","co"
"TOFO3","","TOKETEE","OR","43.2186","-122.4125","3360","co"
"TPEO3","","TEPEE DRAW","OR","43.8351","-121.0833","4735","co"
"TRFO3","","SIGNAL TREE","OR","43.0017","-123.7786","3294","co"
"TUFO3","","TUPPER","OR","45.0664","-119.4911","4260","co"
"TWRO3","","TIDEWATER","OR","46.0115","-123.5562","2035","co"
"UMTO3","","UMATILLA","OR","45.9167","-119.5666","270","co"
"UNIO3","","UNION","OR","45.2081","-117.875","2765","co"
"VCFO3","","VILLAGE CREEK","OR","44.2524","-123.4638","1565","co"
"WKFO3","","WILKINSON RIDGE","OR","44.3325","-123.7179","1346","co"
"WLWO3","","WALLOWA","OR","45.5722","-117.531","2923","co"
"WMFO3","","WAMIC MILL","OR","45.2405","-121.453","3320","co"
"WPKO3","","WANDERER'S PEAK","OR","45.1094","-122.1952","4350","co"
"WSBO3","","WASCO BUTTE","OR","45.6167","-121.3352","2272","co"
"WSFO3","","MT. WILSON","OR","45.0396","-121.6735","4002","co"
"WSRO3","","WARM SPRINGS BASE","OR","44.7795","-121.2501","1563","co"
"WTFO3","","WAGONTIRE","OR","43.3433","-119.8866","6420","co"
"WWCO3","HBFO3","WILLOW CREEK","OR","44.0288","-123.1736","456","co"
"YEFO3","","YELLOWSTONE MTN.","OR","44.5922","-122.4277","3080","co"
"YLPO3","","YELLOWPINE","OR","44.5264","-118.323","4600","co"
"YNFO3","","MT. YONCALLA","OR","43.6383","-123.3269","1822","co"
"45167","","ERIE","PA","42.186","-80.137","571","co"
"ANFP1","","ALLEGHENY","PA","41.5422","-79.1267","1766","co"
"BGNP1","","BIG KNOB","PA","40.3033","-77.5897","823","co"
"BHDP1","","BEARS HEAD","PA","40.8094","-76.011","1172","co"
"BLHP1","","BLAIR HELIBASE","PA","40.4417","-78.4197","1160","co"
"COFP1","","COFFIN ROCK","PA","41.2378","-77.7517","2328","co"
"EREP1","","9063038 ERIE","PA","42.172","-80.095","581","co"
"GDHP1","","GARDEN HOLLOW","PA","41.0256","-77.1672","1644","co"
"GMWP1","","ERIE","PA","41.6265","-79.955","1460","co"
"K07N","07N","BERMUDIAN VALLEY AIR","PA","40.0168","-77.0039","470","co"
"K22N","22N","JAKE ARNER MEMORIAL","PA","40.8095","-75.7615","534","co"
"K29D","29D","GROVE CITY","PA","41.146","-80.1678","1370","co"
"K2G9","","SOMERSET","PA","40.0391","-79.0146","2275","co"
"K4G1","4G1","GREENVILLE MUNI","PA","41.4468","-80.3912","1206","co"
"K6G1","6G1","TITUSVILLE","PA","41.6088","-79.7413","1600","co"
"K7SP","","SEVEN SPRINGS AIRPOR","PA","40.01","-79.3219","2907","co"
"K7TB","7TB","TOBYHANNA","PA","41.1833","-75.4167","1919","co"
"K8G2","","CORRY (CORRYLAWRENCE","PA","41.9076","-79.6411","1766","co"
"K8N8","8N8","DANVILLE","PA","40.9484","-76.6439","559","co"
"K9G8","9G8","EBENSBURG","PA","40.4612","-78.7752","2099","co"
"K9N1","9N1","VANSANT","PA","40.4843","-75.0996","390","co"
"KABE","ABE","ALLENTOWN      ASOS","PA","40.65","-75.4333","385","co"
"KAFJ","AFJ","WASHINGTON (AWOS)","PA","40.1333","-80.2833","1184","co"
"KAGC","AGC","ALLEGHENY CO.ARPT","PA","40.35","-79.9333","1253","co"
"KAOO","AOO","ALTOONA","PA","40.2964","-78.32","1503","co"
"KAVP","AVP","SCRANTON       ASOS","PA","41.3333","-75.7333","948","co"
"KAXQ","","CLARION COUNTY","PA","41.2249","-79.4422","1458","co"
"KBFD","BFD","BRADFORD","PA","41.8","-78.6333","2150","co"
"KBSI","BSI","BLAIRSVILLE","PA","40.45","-79.15","2044","co"
"KBTP","","BUTLER_CO._(AWOS)","PA","40.78","-79.95","1247","co"
"KBVI","BVI","BEAVER FALLS","PA","40.7667","-80.4","1252","co"
"KCKZ","","PERKASIE PENNRIDGE","PA","40.3864","-75.2952","568","co"
"KCTP","","STATE COLLEGE  WFO","PA","40.8288","-77.8469","1276","co"
"KCXY","CXY HAR","HARRISBURG","PA","40.2183","-76.8556","340","co"
"KDUJ","DUJ","DUBOIS","PA","41.1833","-78.9","1814","co"
"KDYL","","DOYLESTOWN","PA","40.3331","-75.1222","384","co"
"KERI","ERI","ERIE         ASOS","PA","42.0833","-80.1833","728","co"
"KFIG","","CLEARFIELD","PA","41.0467","-78.4117","1516","co"
"KFKL","FKL","FRANKLIN","PA","41.3833","-79.8667","1539","co"
"KFWQ","","MONONGAHELA/ROSTRAVE","PA","40.2097","-79.8314","1228","co"
"KGKJ","","MEADVILLE-PORT_MEADV","PA","41.6258","-80.2122","1400","co"
"KHMZ","","BEDFORD","PA","40.0853","-78.5122","1161","co"
"KHZL","","HAZLETON","PA","40.9868","-75.9949","1603","co"
"KIDI","","STEWART FIELD","PA","40.63","-79.1","1407","co"
"KIPT","IPT","WILLIAMSPORT ASOS","PA","41.25","-76.9167","525","co"
"KJST","JST","JOHNSTOWN","PA","40.3147","-78.8308","2269","co"
"KLBE","LBE","LATROBE","PA","40.2833","-79.4","1161","co"
"KLHV","","LOCK HAVEN","PA","41.1356","-77.4223","556","co"
"KLNS","LNS","LANCASTER","PA","40.1217","-76.2961","463","co"
"KLOM","KN67","PHILADELPHIA/WINGS","PA","40.1375","-75.265","302","co"
"KMDT","MDT","MIDDLETWN/HARRISB","PA","40.1961","-76.7731","303","co"
"KMERE","MERE","ERIE EAST","PA","42.4333","-80","571","co oc"
"KMPO","","POCONO MNTS MUNIL AP","PA","41.1389","-75.3961","1916","co"
"KMQS","","COATESVILLE/CARLSON","PA","39.979","-75.8655","659","co"
"KMUI","MUI","MUIR AAF","PA","40.4333","-76.5667","487","co"
"KN13","N13","BLOOMSBURG MUNI","PA","40.9977","-76.4352","481","co"
"KN27","","TOWANDA (BRADFORD CO","PA","41.74","-76.4471","730","co"
"KN35","","PUNXSUTAWNEY","PA","40.9667","-78.93","1439","co"
"KN38","","WELLSBORO (WELLSBORO","PA","41.7279","-77.3965","1892","co"
"KN43","N43","BRADEN AIRPARK","PA","40.7422","-75.2429","397","co"
"KN47","N47","POTTSTOWN MUNI","PA","40.2604","-75.6708","256","co"
"KN57","N57","NEW GARDEN","PA","39.8305","-75.7697","436","co"
"KN68","","CHAMBERSBURG","PA","39.973","-77.6432","688","co"
"KN79","N79","NORTHUMBERLAND COUNT","PA","40.8369","-76.5524","881","co"
"KN94","","CARLISLE","PA","40.1879","-77.1743","510","co"
"KNXX","NXX","WILLOW GROVE NAS","PA","40.1998","-75.1482","362","co"
"KPBZ","","CORAOPOLIS  WFO","PA","40.532","-80.2181","1185","co"
"KPHL","PHL","PHILADELPHIA","PA","39.8833","-75.25","28","co"
"KPIT","PIT","PITTSBURGH","PA","40.4915","-80.2329","1203","co"
"KPJC","","ZELIENOPLE MUNI","PA","40.802","-80.1609","898","co"
"KPNE","PNE","N.PHILADELPHIA","PA","40.0833","-75.0167","121","co"
"KPSB","","PHILLIPSBURG","PA","41.1192","-78.7603","1948","co"
"KPTW","","POTTSTOWN LIMERICK A","PA","40.2394","-75.5567","292","co"
"KRDG","RDG","READING","PA","40.3833","-75.9667","345","co"
"KRVL","","MIFFLIN COUNTY","PA","40.6774","-77.6268","819","co"
"KRYT","","FOUNTAIN DALE","PA","39.734","-77.43","889","co"
"KSEG","","SELINSGROVE/PENN_VAL","PA","40.8192","-76.8661","450","co"
"KTHV","","YORK","PA","39.9194","-76.8769","480","co"
"KUCP","","NEW_CASTLE_MUNI_ARPT","PA","41.0254","-80.4134","1072","co"
"KUKT","","QUAKERTOWN AP","PA","40.435","-75.3817","525","co"
"KUNV","UNV","UNIVERSITY PARK","PA","40.85","-77.85","1221","co"
"KVVS","","JOSEPH A HARDY CONNE","PA","39.9591","-79.6574","1264","co"
"KW05","W05","GETTYSBURG RGNL","PA","39.8413","-77.2746","553","co"
"KWAY","","GREENE COUNTY","PA","39.9011","-80.1307","1069","co"
"KWBW","","WILKES-BARRE WYOMING","PA","41.2973","-75.8522","543","co"
"KXLL","XLL","ALLENTOWN","PA","40.5703","-75.4883","400","co"
"KYOM","","ST MARYS","PA","41.4125","-78.5026","1934","co"
"KYPP1","","KENNEDY PRESERVE","PA","41.1047","-78.4917","2209","co"
"KZAP1","","KINZUA","PA","41.9006","-79.1186","1408","co"
"KZER","","POTTSVILLE (SCHUYLKI","PA","40.7065","-76.3731","1729","co"
"LOLP1","","LOCH LOMOND","PA","41.2039","-74.8897","886","co"
"MNGP1","","MANADA GAP","PA","40.411","-76.711","625","co"
"MONTR","","MONTROSE 2 E","PA","41.8381","-75.8374","1774","co"
"NBLP1","","NEWBOLD","PA","40.137","-74.752","21","co"
"OLDP1","","OLD MOUNTAIN","PA","41.5644","-77.4086","1909","co"
"PHBP1","","PHILADELPHIA WLON","PA","39.9322","-75.1403","21","co"
"QTRP1","","QUARRY TRAIL","PA","40.1311","-79.2161","2740","co"
"ROAP1","","ROARING CREEK","PA","40.8331","-76.4211","1035","co"
"WLFP1","","WOLF POND","PA","40.5134","-76.778","1712","co"
"CAHR","","HARRINGTON_CDA_CS","PE","46.35","-63.1667","174","co oc"
"CWEP","WEP","EAST_POINT_(MARS)","PE","46.45","-61.97","36","oc"
"CWNE","","NORTH_POINT_(AUTO8)","PE","47.08","-64","49","co oc"
"CWSD","WSD","SUMMERSIDE_(AUTO8)","PE","46.43","-63.85","79","co oc"
"CXBP","","CONFEDERATION BRIDGE","PE","46.23","-63.73","177","co oc"
"CXMP","","MAPLE PLAINS","PE","46.3","-63.58","151","co oc"
"CYYG","YYG","CHARLOTTETOWN","PE","46.2833","-63.1333","180","co oc"
"CZSP","","ST_PETERS","PE","46.4503","-62.5758","97","co oc"
"NTAA","","TAHITI ISLAND/FAAA","PF","-17.55","-149.62","7","oc"
"NSTU","","PAGO PAGO/TUTUILA","PI","-14.3332","-170.7167","30","oc"
"PGWT","","WEST TINIAN","PI","14.97","145.6","40","gu oc"
"PKWA","","BUCHOLZ AFB","PI","8.7333","167.7333","26","oc"
"PMDY","","MIDWAY ISLS.NAS","PI","28.2167","-177.3667","43","oc"
"PTKK","","TRUK/E.CAROLINA I","PI","7.4667","151.85","7","oc"
"PTSA","","KUSAIE/KOSRAE","PI","5.33","163.03","13","oc"
"PTYA","","YAP/CAROLINA ISL.","PI","9.4833","138.0833","52","oc"
"MPBO","","BOCA DEL TORO","PM","9.3333","-82.2333","7","oc"
"MPCH","","CHANGUINOLA","PM","9.4667","-82.5167","16","oc"
"MPDA","","DAVID/ENRIQUE MAL","PM","8.4","-82.4167","89","oc"
"MPRH","","RIO HATO","PM","8.3833","-80.1167","98","oc"
"MPVR","","PORVENIR","PM","9.5667","-78.95","7","oc"
"41053","","SAN JUAN","PR","18.476","-66.099","20","pr oc"
"41056","","VIEQUES ISLAND","PR","18.26","-65.458","13","pr oc"
"41115","","RINCON","PR","18.377","-67.28","0","pr oc"
"42085","","SOUTHEAST OF PONCE","PR","17.86","-66.524","13","pr oc"
"AROP4","","ARECIBO PEURTO RICO","PR","18.48","-66.702","21","pr oc"
"CRRP4","","CABO ROJO","PR","17.9731","-67.1628","109","pr"
"CSAP4","","CAMP SANTIAGO","PR","18.0067","-66.288","279","pr"
"ESPP4","","ESPERANZA","PR","18.094","-65.471","28","pr oc"
"FRDP4","","FAJARDO","PR","18.335","-65.631","21","pr oc"
"GCAP4","","GUANICA","PR","17.9542","-66.8822","17","pr"
"IMGP4","","ISIA MAGUEYES  LAJA","PR","17.969","-67.044","328","pr"
"MAOP4","","MARICAO","PR","18.1617","-67.0261","1618","pr"
"MGIP4","","MAGUEYES ISLANDS","PR","17.97","-67.0466","22","pr"
"MGZP4","","MAYAGUEZ PEURTO RIC","PR","18.218","-67.159","16","pr"
"MISP4","","MONA ISLAND","PR","18.09","-67.939","19","pr oc"
"PTRP4","","PUNTAS RINCON","PR","18.367","-67.251","49","pr oc"
"SJNP4","","SAN JUAN WLON","PR","18.4617","-66.1138","20","pr oc"
"TJBQ","MISX","AQUADILLA/BORIN.","PR","18.5","-67.1333","226","pr oc"
"TJIG","","FERN LUIS RIBAS","PR","18.4568","-66.0981","10","pr oc"
"TJMZ","MJBQ","MAYAGUEZ/EUGENIO","PR","18.27","-67.15","30","pr oc"
"TJNR","MJMZ MJNR","ROOSEVELT RDS","PR","18.25","-65.6333","39","pr oc"
"TJPS","MJPS","PONCE/MERCEDITA PR","PR","18.0167","-66.5667","29","pr"
"TJSJ","SJU MJSJ","SAN JUAN   P.R.","PR","18.4333","-66","62","pr oc"
"TSJU","","SAN JUAN  WFO","PR","18.4347","-66.0042","10","pr oc"
"VIEP4","","VIEQUES","PR","18.1217","-65.4158","37","pr oc"
"VQSP4","","VIEQUES  PEURTO RICO","PR","18.153","-65.444","21","pr oc"
"YABP4","","YABUCOA  PEURTO RIC","PR","18.055","-65.833","21","pr"
"CWEE","","CHAMOUCHOUANE AUTO8","QB","49.2786","-73.3556","997","co"
"CGMG","","MATAGAMI","QC","49.7578","-77.7931","922","co"
"CMAN","","SAINT ANDRE AVELIN","QC","45.8167","-75.0667","640","co"
"CMBB","","CHATHAM BROWNBURG","QC","45.6167","-74.4167","246","co"
"CMBR","","BEAUHARNOIS","QC","45.3194","-73.9122","72","co"
"CMCT","","SAINT-CONSTANT","QC","45.3333","-73.5833","128","co"
"CMCW","","COVEY_HILL","QC","45.0139","-73.8733","860","co"
"CMFM","","FORT_MONTMORENCY_RC","QC","47.3228","-71.1483","2204","co"
"CMGB","","GRANBY","QC","45.3728","-72.7739","282","co"
"CMHB","","LOCHABER","QC","45.6333","-75.2167","344","co"
"CMHN","","HARRINGTON","QC","45.8","-74.65","551","co"
"CMHW","","HOWICK","QC","45.1717","-73.8708","138","co"
"CMLA","","L'ARTIFICE","QC","45.0697","-73.8328","200","co"
"CMLI","","SAINT LOUIS","QC","45.87","-73","102","co"
"CMLT","","SAINT_LIN_LAURENTID","QC","45.8477","-73.6975","164","co"
"CMLU","","LEMIEUX","QC","46.3036","-72.0608","319","co"
"CMMY","","SAINT-MICHEL-DES-SAI","QC","46.8156","-74.0939","1411","co"
"CMPD","","PIEDMONT","QC","45.8833","-74.0922","574","co"
"CMPL","","SAINT_POLYCARPE","QC","45.3053","-74.2931","184","co"
"CMRG","","ROUGEMONT","QC","45.4122","-73.0508","177","co"
"CMRI","","RIGAUD_2","QC","45.4825","-74.2925","99","co"
"CMRU","","RUSSELTOWN","QC","45.0581","-73.7961","213","co"
"CMRY","","RUISSEAU_CRANBERRY","QC","45.1167","-73.6833","194","co"
"CMSB","","SAINTE-SABINE","QC","45.2233","-73.0233","161","co"
"CMSC","","SAINT-CELESTIN","QC","46.2058","-72.4458","180","co"
"CMSI","","SAINT GERMAN DE GRAT","QC","45.8255","-72.5369","279","co"
"CMSR","","ST-ROCK DES AULNAIES","QC","47.2833","-70.1667","157","co"
